policy,target,month,adopted,val_champ,val_cand,next_month_live,next_month_challenger
not_worse_tol000,over15,2026-01,True,0.51904,0.51377,0.55776,0.55776
must_improve_tol000,over15,2026-01,True,0.51904,0.51377,0.55776,0.55776
must_improve_tol002,over15,2026-01,True,0.51904,0.51377,0.55776,0.55776
v9_rule_6m_window,over15,2026-01,True,0.51655,0.51574,0.55776,0.55776
two_window_tol005,over15,2026-01,True,0.54231,0.51377,0.55776,0.55776
always_promote,over15,2026-02,True,0.53479,0.52616,0.54983,0.54983
never_promote,over15,2026-02,False,0.56192,0.52616,0.5603,0.54983
v9_current_tol005,over15,2026-02,True,0.53479,0.52616,0.54983,0.54983
not_worse_tol000,over15,2026-02,True,0.53479,0.52616,0.54983,0.54983
must_improve_tol000,over15,2026-02,True,0.53479,0.52616,0.54983,0.54983
must_improve_tol002,over15,2026-02,True,0.53479,0.52616,0.54983,0.54983
v9_rule_6m_window,over15,2026-02,True,0.52127,0.51712,0.54983,0.54983
two_window_tol005,over15,2026-02,True,0.53479,0.52616,0.54983,0.54983
always_promote,over15,2026-03,True,0.53575,0.52591,0.54868,0.54868
never_promote,over15,2026-03,False,0.56048,0.52591,0.56035,0.54868
v9_current_tol005,over15,2026-03,True,0.53575,0.52591,0.54868,0.54868
not_worse_tol000,over15,2026-03,True,0.53575,0.52591,0.54868,0.54868
must_improve_tol000,over15,2026-03,True,0.53575,0.52591,0.54868,0.54868
must_improve_tol002,over15,2026-03,True,0.53575,0.52591,0.54868,0.54868
v9_rule_6m_window,over15,2026-03,True,0.52249,0.52059,0.54868,0.54868
two_window_tol005,over15,2026-03,True,0.53575,0.52591,0.54868,0.54868
always_promote,over15,2026-04,True,0.5346,0.51754,0.52257,0.52257
never_promote,over15,2026-04,False,0.56276,0.51754,0.53741,0.52257
v9_current_tol005,over15,2026-04,True,0.5346,0.51754,0.52257,0.52257
not_worse_tol000,over15,2026-04,True,0.5346,0.51754,0.52257,0.52257
must_improve_tol000,over15,2026-04,True,0.5346,0.51754,0.52257,0.52257
must_improve_tol002,over15,2026-04,True,0.5346,0.51754,0.52257,0.52257
v9_rule_6m_window,over15,2026-04,True,0.52675,0.51321,0.52257,0.52257
two_window_tol005,over15,2026-04,True,0.5346,0.51754,0.52257,0.52257
always_promote,over15,2026-05,True,0.51893,0.50787,0.48947,0.48947
never_promote,over15,2026-05,False,0.55136,0.50787,0.50502,0.48947
v9_current_tol005,over15,2026-05,True,0.51893,0.50787,0.48947,0.48947
not_worse_tol000,over15,2026-05,True,0.51893,0.50787,0.48947,0.48947
must_improve_tol000,over15,2026-05,True,0.51893,0.50787,0.48947,0.48947
must_improve_tol002,over15,2026-05,True,0.51893,0.50787,0.48947,0.48947
v9_rule_6m_window,over15,2026-05,True,0.51949,0.51492,0.48947,0.48947
two_window_tol005,over15,2026-05,True,0.51893,0.50787,0.48947,0.48947
always_promote,over15,2026-06,True,0.49885,0.49293,0.47497,0.47497
never_promote,over15,2026-06,False,0.53519,0.49293,0.48324,0.47497
v9_current_tol005,over15,2026-06,True,0.49885,0.49293,0.47497,0.47497
not_worse_tol000,over15,2026-06,True,0.49885,0.49293,0.47497,0.47497
must_improve_tol000,over15,2026-06,True,0.49885,0.49293,0.47497,0.47497
must_improve_tol002,over15,2026-06,True,0.49885,0.49293,0.47497,0.47497
v9_rule_6m_window,over15,2026-06,True,0.50877,0.50671,0.47497,0.47497
two_window_tol005,over15,2026-06,True,0.49885,0.49293,0.47497,0.47497
always_promote,over15,2026-07,True,0.47931,0.49071,0.53227,0.53227
never_promote,over15,2026-07,False,0.52238,0.49071,0.54175,0.53227
v9_current_tol005,over15,2026-07,False,0.47931,0.49071,0.53195,0.53227
not_worse_tol000,over15,2026-07,False,0.47931,0.49071,0.53195,0.53227
must_improve_tol000,over15,2026-07,False,0.47931,0.49071,0.53195,0.53227
must_improve_tol002,over15,2026-07,False,0.47931,0.49071,0.53195,0.53227
v9_rule_6m_window,over15,2026-07,False,0.50362,0.51329,0.53195,0.53227
two_window_tol005,over15,2026-07,False,0.47931,0.49071,0.53195,0.53227
always_promote,over15,2026-08,True,0.48564,0.46944,0.52029,0.52029
never_promote,over15,2026-08,False,0.5131,0.46944,0.53489,0.52029
v9_current_tol005,over15,2026-08,True,0.47743,0.46944,0.52029,0.52029
not_worse_tol000,over15,2026-08,True,0.47743,0.46944,0.52029,0.52029
must_improve_tol000,over15,2026-08,True,0.47743,0.46944,0.52029,0.52029
must_improve_tol002,over15,2026-08,True,0.47743,0.46944,0.52029,0.52029
v9_rule_6m_window,over15,2026-08,True,0.50171,0.50053,0.52029,0.52029
two_window_tol005,over15,2026-08,True,0.47743,0.46944,0.52029,0.52029
always_promote,over15,2026-09,True,0.51255,0.49174,0.52024,0.52024
never_promote,over15,2026-09,False,0.534,0.49174,0.52675,0.52024
v9_current_tol005,over15,2026-09,True,0.51255,0.49174,0.52024,0.52024
not_worse_tol000,over15,2026-09,True,0.51255,0.49174,0.52024,0.52024
must_improve_tol000,over15,2026-09,True,0.51255,0.49174,0.52024,0.52024
must_improve_tol002,over15,2026-09,True,0.51255,0.49174,0.52024,0.52024
v9_rule_6m_window,over15,2026-09,True,0.49988,0.49186,0.52024,0.52024
two_window_tol005,over15,2026-09,True,0.51255,0.49174,0.52024,0.52024
always_promote,over25,2022-08,True,,,0.67886,0.67886
never_promote,over25,2022-08,True,,,0.67886,0.67886
v9_current_tol005,over25,2022-08,True,,,0.67886,0.67886
not_worse_tol000,over25,2022-08,True,,,0.67886,0.67886
must_improve_tol000,over25,2022-08,True,,,0.67886,0.67886
must_improve_tol002,over25,2022-08,True,,,0.67886,0.67886
v9_rule_6m_window,over25,2022-08,True,,,0.67886,0.67886
two_window_tol005,over25,2022-08,True,,,0.67886,0.67886
always_promote,over25,2022-09,True,0.65733,0.61812,0.67841,0.67841
never_promote,over25,2022-09,False,0.65733,0.61812,0.68276,0.67841
v9_current_tol005,over25,2022-09,True,0.65733,0.61812,0.67841,0.67841
not_worse_tol000,over25,2022-09,True,0.65733,0.61812,0.67841,0.67841
must_improve_tol000,over25,2022-09,True,0.65733,0.61812,0.67841,0.67841
must_improve_tol002,over25,2022-09,True,0.65733,0.61812,0.67841,0.67841
v9_rule_6m_window,over25,2022-09,True,0.65332,0.63007,0.67841,0.67841
two_window_tol005,over25,2022-09,True,0.65733,0.61812,0.67841,0.67841
always_promote,over25,2022-10,True,0.63931,0.63868,0.68018,0.68018
never_promote,over25,2022-10,False,0.66863,0.63868,0.6831,0.68018
v9_current_tol005,over25,2022-10,True,0.63931,0.63868,0.68018,0.68018
not_worse_tol000,over25,2022-10,True,0.63931,0.63868,0.68018,0.68018
must_improve_tol000,over25,2022-10,True,0.63931,0.63868,0.68018,0.68018
must_improve_tol002,over25,2022-10,False,0.63931,0.63868,0.67693,0.68018
v9_rule_6m_window,over25,2022-10,False,0.63705,0.64436,0.67693,0.68018
two_window_tol005,over25,2022-10,False,0.63931,0.63868,0.67693,0.68018
always_promote,over25,2022-11,True,0.65558,0.6367,0.67255,0.67255
never_promote,over25,2022-11,False,0.68159,0.6367,0.67682,0.67255
v9_current_tol005,over25,2022-11,True,0.65558,0.6367,0.67255,0.67255
not_worse_tol000,over25,2022-11,True,0.65558,0.6367,0.67255,0.67255
must_improve_tol000,over25,2022-11,True,0.65558,0.6367,0.67255,0.67255
must_improve_tol002,over25,2022-11,True,0.65808,0.6367,0.67255,0.67255
v9_rule_6m_window,over25,2022-11,True,0.64507,0.63656,0.67255,0.67255
two_window_tol005,over25,2022-11,False,0.65808,0.6367,0.67135,0.67255
always_promote,over25,2022-12,True,0.64556,0.6475,0.68597,0.68597
never_promote,over25,2022-12,False,0.68173,0.6475,0.68391,0.68597
v9_current_tol005,over25,2022-12,True,0.64556,0.6475,0.68597,0.68597
not_worse_tol000,over25,2022-12,False,0.64556,0.6475,0.68073,0.68597
must_improve_tol000,over25,2022-12,False,0.64556,0.6475,0.68073,0.68597
must_improve_tol002,over25,2022-12,False,0.64556,0.6475,0.68073,0.68597
v9_rule_6m_window,over25,2022-12,False,0.63928,0.64493,0.68073,0.68597
two_window_tol005,over25,2022-12,False,0.67631,0.6475,0.68476,0.68597
always_promote,over25,2023-01,True,0.65532,0.64162,0.68783,0.68783
never_promote,over25,2023-01,False,0.68172,0.64162,0.69194,0.68783
v9_current_tol005,over25,2023-01,True,0.65532,0.64162,0.68783,0.68783
not_worse_tol000,over25,2023-01,True,0.65622,0.64162,0.68783,0.68783
must_improve_tol000,over25,2023-01,True,0.65622,0.64162,0.68783,0.68783
must_improve_tol002,over25,2023-01,True,0.65622,0.64162,0.68783,0.68783
v9_rule_6m_window,over25,2023-01,True,0.64372,0.63754,0.68783,0.68783
two_window_tol005,over25,2023-01,True,0.67704,0.64162,0.68783,0.68783
always_promote,over25,2023-02,True,0.65857,0.62837,0.67621,0.67621
never_promote,over25,2023-02,False,0.68421,0.62837,0.67572,0.67621
v9_current_tol005,over25,2023-02,True,0.65857,0.62837,0.67621,0.67621
not_worse_tol000,over25,2023-02,True,0.65857,0.62837,0.67621,0.67621
must_improve_tol000,over25,2023-02,True,0.65857,0.62837,0.67621,0.67621
must_improve_tol002,over25,2023-02,True,0.65857,0.62837,0.67621,0.67621
v9_rule_6m_window,over25,2023-02,True,0.64405,0.62301,0.67621,0.67621
two_window_tol005,over25,2023-02,True,0.65857,0.62837,0.67621,0.67621
always_promote,over25,2023-03,True,0.65271,0.62666,0.67661,0.67661
never_promote,over25,2023-03,False,0.6828,0.62666,0.67819,0.67661
v9_current_tol005,over25,2023-03,True,0.65271,0.62666,0.67661,0.67661
not_worse_tol000,over25,2023-03,True,0.65271,0.62666,0.67661,0.67661
must_improve_tol000,over25,2023-03,True,0.65271,0.62666,0.67661,0.67661
must_improve_tol002,over25,2023-03,True,0.65271,0.62666,0.67661,0.67661
v9_rule_6m_window,over25,2023-03,True,0.63386,0.62521,0.67661,0.67661
two_window_tol005,over25,2023-03,True,0.65271,0.62666,0.67661,0.67661
always_promote,over25,2023-04,True,0.64464,0.64776,0.68389,0.68389
never_promote,over25,2023-04,False,0.6809,0.64776,0.68602,0.68389
v9_current_tol005,over25,2023-04,True,0.64464,0.64776,0.68389,0.68389
not_worse_tol000,over25,2023-04,False,0.64464,0.64776,0.68581,0.68389
must_improve_tol000,over25,2023-04,False,0.64464,0.64776,0.68581,0.68389
must_improve_tol002,over25,2023-04,False,0.64464,0.64776,0.68581,0.68389
v9_rule_6m_window,over25,2023-04,False,0.63505,0.64855,0.68581,0.68389
two_window_tol005,over25,2023-04,False,0.64464,0.64776,0.68581,0.68389
always_promote,over25,2023-05,True,0.66219,0.64247,0.67522,0.67522
never_promote,over25,2023-05,False,0.68108,0.64247,0.6772,0.67522
v9_current_tol005,over25,2023-05,True,0.66219,0.64247,0.67522,0.67522
not_worse_tol000,over25,2023-05,True,0.66457,0.64247,0.67522,0.67522
must_improve_tol000,over25,2023-05,True,0.66457,0.64247,0.67522,0.67522
must_improve_tol002,over25,2023-05,True,0.66457,0.64247,0.67522,0.67522
v9_rule_6m_window,over25,2023-05,True,0.65268,0.64363,0.67522,0.67522
two_window_tol005,over25,2023-05,False,0.66457,0.64247,0.67969,0.67522
always_promote,over25,2023-06,True,0.65353,0.64194,0.66875,0.66875
never_promote,over25,2023-06,False,0.68124,0.64194,0.67736,0.66875
v9_current_tol005,over25,2023-06,True,0.65353,0.64194,0.66875,0.66875
not_worse_tol000,over25,2023-06,True,0.65353,0.64194,0.66875,0.66875
must_improve_tol000,over25,2023-06,True,0.65353,0.64194,0.66875,0.66875
must_improve_tol002,over25,2023-06,True,0.65353,0.64194,0.66875,0.66875
v9_rule_6m_window,over25,2023-06,True,0.65065,0.64396,0.66875,0.66875
two_window_tol005,over25,2023-06,False,0.68154,0.64194,0.67128,0.66875
always_promote,over25,2023-07,True,0.64604,0.63605,0.66072,0.66072
never_promote,over25,2023-07,False,0.68151,0.63605,0.66802,0.66072
v9_current_tol005,over25,2023-07,True,0.64604,0.63605,0.66072,0.66072
not_worse_tol000,over25,2023-07,True,0.64604,0.63605,0.66072,0.66072
must_improve_tol000,over25,2023-07,True,0.64604,0.63605,0.66072,0.66072
must_improve_tol002,over25,2023-07,True,0.64604,0.63605,0.66072,0.66072
v9_rule_6m_window,over25,2023-07,True,0.64577,0.64131,0.66072,0.66072
two_window_tol005,over25,2023-07,True,0.68134,0.63605,0.66072,0.66072
always_promote,over25,2023-08,True,0.63738,0.62088,0.68497,0.68497
never_promote,over25,2023-08,False,0.67449,0.62088,0.68418,0.68497
v9_current_tol005,over25,2023-08,True,0.63738,0.62088,0.68497,0.68497
not_worse_tol000,over25,2023-08,True,0.63738,0.62088,0.68497,0.68497
must_improve_tol000,over25,2023-08,True,0.63738,0.62088,0.68497,0.68497
must_improve_tol002,over25,2023-08,True,0.63738,0.62088,0.68497,0.68497
v9_rule_6m_window,over25,2023-08,True,0.64182,0.63445,0.68497,0.68497
two_window_tol005,over25,2023-08,True,0.63738,0.62088,0.68497,0.68497
always_promote,over25,2023-09,True,0.64711,0.63106,0.68479,0.68479
never_promote,over25,2023-09,False,0.67809,0.63106,0.68952,0.68479
v9_current_tol005,over25,2023-09,True,0.64711,0.63106,0.68479,0.68479
not_worse_tol000,over25,2023-09,True,0.64711,0.63106,0.68479,0.68479
must_improve_tol000,over25,2023-09,True,0.64711,0.63106,0.68479,0.68479
must_improve_tol002,over25,2023-09,True,0.64711,0.63106,0.68479,0.68479
v9_rule_6m_window,over25,2023-09,True,0.64353,0.63871,0.68479,0.68479
two_window_tol005,over25,2023-09,True,0.64711,0.63106,0.68479,0.68479
always_promote,over25,2023-10,True,0.65592,0.63523,0.67136,0.67136
never_promote,over25,2023-10,False,0.68302,0.63523,0.67862,0.67136
v9_current_tol005,over25,2023-10,True,0.65592,0.63523,0.67136,0.67136
not_worse_tol000,over25,2023-10,True,0.65592,0.63523,0.67136,0.67136
must_improve_tol000,over25,2023-10,True,0.65592,0.63523,0.67136,0.67136
must_improve_tol002,over25,2023-10,True,0.65592,0.63523,0.67136,0.67136
v9_rule_6m_window,over25,2023-10,True,0.64771,0.6342,0.67136,0.67136
two_window_tol005,over25,2023-10,True,0.65592,0.63523,0.67136,0.67136
always_promote,over25,2023-11,True,0.65114,0.64258,0.67525,0.67525
never_promote,over25,2023-11,False,0.68421,0.64258,0.68017,0.67525
v9_current_tol005,over25,2023-11,True,0.65114,0.64258,0.67525,0.67525
not_worse_tol000,over25,2023-11,True,0.65114,0.64258,0.67525,0.67525
must_improve_tol000,over25,2023-11,True,0.65114,0.64258,0.67525,0.67525
must_improve_tol002,over25,2023-11,True,0.65114,0.64258,0.67525,0.67525
v9_rule_6m_window,over25,2023-11,True,0.63939,0.63801,0.67525,0.67525
two_window_tol005,over25,2023-11,False,0.65114,0.64258,0.67173,0.67525
always_promote,over25,2023-12,True,0.64993,0.63494,0.68614,0.68614
never_promote,over25,2023-12,False,0.68312,0.63494,0.68116,0.68614
v9_current_tol005,over25,2023-12,True,0.64993,0.63494,0.68614,0.68614
not_worse_tol000,over25,2023-12,True,0.64993,0.63494,0.68614,0.68614
must_improve_tol000,over25,2023-12,True,0.64993,0.63494,0.68614,0.68614
must_improve_tol002,over25,2023-12,True,0.64993,0.63494,0.68614,0.68614
v9_rule_6m_window,over25,2023-12,True,0.64406,0.63241,0.68614,0.68614
two_window_tol005,over25,2023-12,True,0.66022,0.63494,0.68614,0.68614
always_promote,over25,2024-01,True,0.64603,0.64375,0.67895,0.67895
never_promote,over25,2024-01,False,0.67983,0.64375,0.69651,0.67895
v9_current_tol005,over25,2024-01,True,0.64603,0.64375,0.67895,0.67895
not_worse_tol000,over25,2024-01,True,0.64603,0.64375,0.67895,0.67895
must_improve_tol000,over25,2024-01,True,0.64603,0.64375,0.67895,0.67895
must_improve_tol002,over25,2024-01,True,0.64603,0.64375,0.67895,0.67895
v9_rule_6m_window,over25,2024-01,True,0.6415,0.64648,0.67895,0.67895
two_window_tol005,over25,2024-01,False,0.64603,0.64375,0.67752,0.67895
always_promote,over25,2024-02,True,0.65529,0.64669,0.67369,0.67369
never_promote,over25,2024-02,False,0.68487,0.64669,0.68746,0.67369
v9_current_tol005,over25,2024-02,True,0.65529,0.64669,0.67369,0.67369
not_worse_tol000,over25,2024-02,True,0.65529,0.64669,0.67369,0.67369
must_improve_tol000,over25,2024-02,True,0.65529,0.64669,0.67369,0.67369
must_improve_tol002,over25,2024-02,True,0.65529,0.64669,0.67369,0.67369
v9_rule_6m_window,over25,2024-02,True,0.65168,0.64851,0.67369,0.67369
two_window_tol005,over25,2024-02,False,0.66338,0.64669,0.67418,0.67369
always_promote,over25,2024-03,True,0.65811,0.64552,0.67581,0.67581
never_promote,over25,2024-03,False,0.68763,0.64552,0.68608,0.67581
v9_current_tol005,over25,2024-03,True,0.65811,0.64552,0.67581,0.67581
not_worse_tol000,over25,2024-03,True,0.65811,0.64552,0.67581,0.67581
must_improve_tol000,over25,2024-03,True,0.65811,0.64552,0.67581,0.67581
must_improve_tol002,over25,2024-03,True,0.65811,0.64552,0.67581,0.67581
v9_rule_6m_window,over25,2024-03,True,0.65221,0.64578,0.67581,0.67581
two_window_tol005,over25,2024-03,False,0.6791,0.64552,0.68023,0.67581
always_promote,over25,2024-04,True,0.6568,0.63693,0.67681,0.67681
never_promote,over25,2024-04,False,0.68897,0.63693,0.6894,0.67681
v9_current_tol005,over25,2024-04,True,0.6568,0.63693,0.67681,0.67681
not_worse_tol000,over25,2024-04,True,0.6568,0.63693,0.67681,0.67681
must_improve_tol000,over25,2024-04,True,0.6568,0.63693,0.67681,0.67681
must_improve_tol002,over25,2024-04,True,0.6568,0.63693,0.67681,0.67681
v9_rule_6m_window,over25,2024-04,True,0.64968,0.63836,0.67681,0.67681
two_window_tol005,over25,2024-04,True,0.67742,0.63693,0.67681,0.67681
always_promote,over25,2024-05,True,0.65359,0.64377,0.6556,0.6556
never_promote,over25,2024-05,False,0.68781,0.64377,0.67039,0.6556
v9_current_tol005,over25,2024-05,True,0.65359,0.64377,0.6556,0.6556
not_worse_tol000,over25,2024-05,True,0.65359,0.64377,0.6556,0.6556
must_improve_tol000,over25,2024-05,True,0.65359,0.64377,0.6556,0.6556
must_improve_tol002,over25,2024-05,True,0.65359,0.64377,0.6556,0.6556
v9_rule_6m_window,over25,2024-05,True,0.64824,0.64354,0.6556,0.6556
two_window_tol005,over25,2024-05,True,0.65359,0.64377,0.6556,0.6556
always_promote,over25,2024-06,True,0.64721,0.64017,0.65534,0.65534
never_promote,over25,2024-06,False,0.6829,0.64017,0.66595,0.65534
v9_current_tol005,over25,2024-06,True,0.64721,0.64017,0.65534,0.65534
not_worse_tol000,over25,2024-06,True,0.64721,0.64017,0.65534,0.65534
must_improve_tol000,over25,2024-06,True,0.64721,0.64017,0.65534,0.65534
must_improve_tol002,over25,2024-06,True,0.64721,0.64017,0.65534,0.65534
v9_rule_6m_window,over25,2024-06,True,0.64626,0.64276,0.65534,0.65534
two_window_tol005,over25,2024-06,True,0.64721,0.64017,0.65534,0.65534
always_promote,over25,2024-07,True,0.63948,0.63445,0.65499,0.65499
never_promote,over25,2024-07,False,0.67901,0.63445,0.676,0.65499
v9_current_tol005,over25,2024-07,True,0.63948,0.63445,0.65499,0.65499
not_worse_tol000,over25,2024-07,True,0.63948,0.63445,0.65499,0.65499
must_improve_tol000,over25,2024-07,True,0.63948,0.63445,0.65499,0.65499
must_improve_tol002,over25,2024-07,True,0.63948,0.63445,0.65499,0.65499
v9_rule_6m_window,over25,2024-07,True,0.64253,0.63879,0.65499,0.65499
two_window_tol005,over25,2024-07,True,0.63948,0.63445,0.65499,0.65499
always_promote,over25,2024-08,True,0.63282,0.62722,0.67555,0.67555
never_promote,over25,2024-08,False,0.67091,0.62722,0.68596,0.67555
v9_current_tol005,over25,2024-08,True,0.63282,0.62722,0.67555,0.67555
not_worse_tol000,over25,2024-08,True,0.63282,0.62722,0.67555,0.67555
must_improve_tol000,over25,2024-08,True,0.63282,0.62722,0.67555,0.67555
must_improve_tol002,over25,2024-08,True,0.63282,0.62722,0.67555,0.67555
v9_rule_6m_window,over25,2024-08,True,0.63992,0.64136,0.67555,0.67555
two_window_tol005,over25,2024-08,False,0.63282,0.62722,0.67839,0.67555
always_promote,over25,2024-09,True,0.65152,0.63042,0.68214,0.68214
never_promote,over25,2024-09,False,0.67899,0.63042,0.68933,0.68214
v9_current_tol005,over25,2024-09,True,0.65152,0.63042,0.68214,0.68214
not_worse_tol000,over25,2024-09,True,0.65152,0.63042,0.68214,0.68214
must_improve_tol000,over25,2024-09,True,0.65152,0.63042,0.68214,0.68214
must_improve_tol002,over25,2024-09,True,0.65152,0.63042,0.68214,0.68214
v9_rule_6m_window,over25,2024-09,True,0.64644,0.6349,0.68214,0.68214
two_window_tol005,over25,2024-09,True,0.65998,0.63042,0.68214,0.68214
always_promote,over25,2024-10,True,0.65523,0.64754,0.66787,0.66787
never_promote,over25,2024-10,False,0.68541,0.64754,0.67831,0.66787
v9_current_tol005,over25,2024-10,True,0.65523,0.64754,0.66787,0.66787
not_worse_tol000,over25,2024-10,True,0.65523,0.64754,0.66787,0.66787
must_improve_tol000,over25,2024-10,True,0.65523,0.64754,0.66787,0.66787
must_improve_tol002,over25,2024-10,True,0.65523,0.64754,0.66787,0.66787
v9_rule_6m_window,over25,2024-10,True,0.64298,0.64105,0.66787,0.66787
two_window_tol005,over25,2024-10,True,0.65523,0.64754,0.66787,0.66787
always_promote,over25,2024-11,True,0.65784,0.65208,0.67652,0.67652
never_promote,over25,2024-11,False,0.68464,0.65208,0.67883,0.67652
v9_current_tol005,over25,2024-11,True,0.65784,0.65208,0.67652,0.67652
not_worse_tol000,over25,2024-11,True,0.65784,0.65208,0.67652,0.67652
must_improve_tol000,over25,2024-11,True,0.65784,0.65208,0.67652,0.67652
must_improve_tol002,over25,2024-11,True,0.65784,0.65208,0.67652,0.67652
v9_rule_6m_window,over25,2024-11,True,0.64511,0.64394,0.67652,0.67652
two_window_tol005,over25,2024-11,False,0.65784,0.65208,0.67716,0.67652
always_promote,over25,2024-12,True,0.66035,0.64413,0.67712,0.67712
never_promote,over25,2024-12,False,0.68241,0.64413,0.68711,0.67712
v9_current_tol005,over25,2024-12,True,0.66035,0.64413,0.67712,0.67712
not_worse_tol000,over25,2024-12,True,0.66035,0.64413,0.67712,0.67712
must_improve_tol000,over25,2024-12,True,0.66035,0.64413,0.67712,0.67712
must_improve_tol002,over25,2024-12,True,0.66035,0.64413,0.67712,0.67712
v9_rule_6m_window,over25,2024-12,True,0.65196,0.63912,0.67712,0.67712
two_window_tol005,over25,2024-12,True,0.6672,0.64413,0.67712,0.67712
always_promote,over25,2025-01,True,0.65013,0.6449,0.67656,0.67656
never_promote,over25,2025-01,False,0.68102,0.6449,0.69033,0.67656
v9_current_tol005,over25,2025-01,True,0.65013,0.6449,0.67656,0.67656
not_worse_tol000,over25,2025-01,True,0.65013,0.6449,0.67656,0.67656
must_improve_tol000,over25,2025-01,True,0.65013,0.6449,0.67656,0.67656
must_improve_tol002,over25,2025-01,True,0.65013,0.6449,0.67656,0.67656
v9_rule_6m_window,over25,2025-01,True,0.64704,0.6455,0.67656,0.67656
two_window_tol005,over25,2025-01,True,0.65013,0.6449,0.67656,0.67656
always_promote,over25,2025-02,True,0.65593,0.63723,0.66738,0.66738
never_promote,over25,2025-02,False,0.68474,0.63723,0.68595,0.66738
v9_current_tol005,over25,2025-02,True,0.65593,0.63723,0.66738,0.66738
not_worse_tol000,over25,2025-02,True,0.65593,0.63723,0.66738,0.66738
must_improve_tol000,over25,2025-02,True,0.65593,0.63723,0.66738,0.66738
must_improve_tol002,over25,2025-02,True,0.65593,0.63723,0.66738,0.66738
v9_rule_6m_window,over25,2025-02,True,0.65123,0.63912,0.66738,0.66738
two_window_tol005,over25,2025-02,True,0.65593,0.63723,0.66738,0.66738
always_promote,over25,2025-03,True,0.64753,0.64523,0.67967,0.67967
never_promote,over25,2025-03,False,0.68757,0.64523,0.68419,0.67967
v9_current_tol005,over25,2025-03,True,0.64753,0.64523,0.67967,0.67967
not_worse_tol000,over25,2025-03,True,0.64753,0.64523,0.67967,0.67967
must_improve_tol000,over25,2025-03,True,0.64753,0.64523,0.67967,0.67967
must_improve_tol002,over25,2025-03,True,0.64753,0.64523,0.67967,0.67967
v9_rule_6m_window,over25,2025-03,True,0.64401,0.64745,0.67967,0.67967
two_window_tol005,over25,2025-03,False,0.64753,0.64523,0.68019,0.67967
always_promote,over25,2025-04,True,0.65711,0.63656,0.67293,0.67293
never_promote,over25,2025-04,False,0.68637,0.63656,0.6887,0.67293
v9_current_tol005,over25,2025-04,True,0.65711,0.63656,0.67293,0.67293
not_worse_tol000,over25,2025-04,True,0.65711,0.63656,0.67293,0.67293
must_improve_tol000,over25,2025-04,True,0.65711,0.63656,0.67293,0.67293
must_improve_tol002,over25,2025-04,True,0.65711,0.63656,0.67293,0.67293
v9_rule_6m_window,over25,2025-04,True,0.6519,0.63838,0.67293,0.67293
two_window_tol005,over25,2025-04,True,0.66268,0.63656,0.67293,0.67293
always_promote,over25,2025-05,True,0.65044,0.64873,0.67762,0.67762
never_promote,over25,2025-05,False,0.68643,0.64873,0.68654,0.67762
v9_current_tol005,over25,2025-05,True,0.65044,0.64873,0.67762,0.67762
not_worse_tol000,over25,2025-05,True,0.65044,0.64873,0.67762,0.67762
must_improve_tol000,over25,2025-05,True,0.65044,0.64873,0.67762,0.67762
must_improve_tol002,over25,2025-05,False,0.65044,0.64873,0.67963,0.67762
v9_rule_6m_window,over25,2025-05,True,0.64668,0.64855,0.67762,0.67762
two_window_tol005,over25,2025-05,False,0.65044,0.64873,0.67963,0.67762
always_promote,over25,2025-06,True,0.65887,0.64616,0.66992,0.66992
never_promote,over25,2025-06,False,0.6866,0.64616,0.68602,0.66992
v9_current_tol005,over25,2025-06,True,0.65887,0.64616,0.66992,0.66992
not_worse_tol000,over25,2025-06,True,0.65887,0.64616,0.66992,0.66992
must_improve_tol000,over25,2025-06,True,0.65887,0.64616,0.66992,0.66992
must_improve_tol002,over25,2025-06,True,0.66458,0.64616,0.66992,0.66992
v9_rule_6m_window,over25,2025-06,True,0.65285,0.6429,0.66992,0.66992
two_window_tol005,over25,2025-06,True,0.66458,0.64616,0.66992,0.66992
always_promote,over25,2025-07,True,0.64816,0.64296,0.67419,0.67419
never_promote,over25,2025-07,False,0.6876,0.64296,0.69115,0.67419
v9_current_tol005,over25,2025-07,True,0.64816,0.64296,0.67419,0.67419
not_worse_tol000,over25,2025-07,True,0.64816,0.64296,0.67419,0.67419
must_improve_tol000,over25,2025-07,True,0.64816,0.64296,0.67419,0.67419
must_improve_tol002,over25,2025-07,True,0.64816,0.64296,0.67419,0.67419
v9_rule_6m_window,over25,2025-07,True,0.64432,0.64123,0.67419,0.67419
two_window_tol005,over25,2025-07,True,0.64816,0.64296,0.67419,0.67419
always_promote,over25,2025-08,True,0.64893,0.64369,0.68015,0.68015
never_promote,over25,2025-08,False,0.68754,0.64369,0.67956,0.68015
v9_current_tol005,over25,2025-08,True,0.64893,0.64369,0.68015,0.68015
not_worse_tol000,over25,2025-08,True,0.64893,0.64369,0.68015,0.68015
must_improve_tol000,over25,2025-08,True,0.64893,0.64369,0.68015,0.68015
must_improve_tol002,over25,2025-08,True,0.64893,0.64369,0.68015,0.68015
v9_rule_6m_window,over25,2025-08,True,0.64403,0.6428,0.68015,0.68015
two_window_tol005,over25,2025-08,True,0.64893,0.64369,0.68015,0.68015
always_promote,over25,2025-09,True,0.66643,0.65392,0.67889,0.67889
never_promote,over25,2025-09,False,0.68296,0.65392,0.68927,0.67889
v9_current_tol005,over25,2025-09,True,0.66643,0.65392,0.67889,0.67889
