variant,month,target,val_logloss_champion,val_logloss_challenger,decision,next_month_logloss_active,next_month_logloss_challenger,next_month_logloss_incumbent,challenger_better_next_month,decision_was_correct,regret_logloss,champion_month,train_rows
v9_path,2026-01,over25,0.6521871384950996,0.6441009942866762,PROMOTE,0.674333464454872,0.674333464454872,0.6757378098029747,True,True,0.0,2026-01,52861
v9_path,2026-01,over35,0.5647012140516263,0.5469052188757293,PROMOTE,0.5561731282517121,0.5561731282517121,0.5536468220007326,False,False,0.002526306250979493,2026-01,52861
v9_path,2026-02,btts,0.6571548856908637,0.6337449219142041,PROMOTE,0.6676129353645963,0.6676129353645963,0.6656966181767103,False,False,0.0019163171878859853,2026-02,53764
v9_path,2026-02,over15,0.523724218698619,0.5145649007281142,PROMOTE,0.5496534170738507,0.5496534170738507,0.5538251479567566,True,True,0.0,2026-02,53764
v9_path,2026-02,over25,0.6555251150369893,0.6324840394188587,PROMOTE,0.6739584408348801,0.6739584408348801,0.6689634605717164,False,False,0.004994980263163695,2026-02,53764
v9_path,2026-02,over35,0.5481374823216603,0.5072070239687141,PROMOTE,0.5772705434093716,0.5772705434093716,0.5738205443263344,False,False,0.003449999083037114,2026-02,53764
v9_path,2026-03,btts,0.645053845471123,0.6256546905285671,PROMOTE,0.6660800451768216,0.6660800451768216,0.6681805947252001,True,True,0.0,2026-03,54963
v9_path,2026-03,over15,0.5286965449306917,0.5194694023843448,PROMOTE,0.5553950118665376,0.5553950118665376,0.5548097238322918,False,False,0.0005852880342458455,2026-03,54963
v9_path,2026-03,over25,0.6492024710704647,0.6410954442851271,PROMOTE,0.6709463365583592,0.6709463365583592,0.6720944763960334,True,True,0.0,2026-03,54963
v9_path,2026-03,over35,0.5279040171337704,0.533982717156501,REJECT,0.5837638189524066,0.5805227657400238,0.5837638189524066,True,False,0.0032410532123827718,2026-02,54963
v9_path,2026-04,btts,0.6395668172214303,0.6227769704572347,PROMOTE,0.6737498891481425,0.6737498891481425,0.6645852053618836,False,False,0.009164683786258898,2026-04,56232
v9_path,2026-04,over15,0.5337208566055561,0.527607262615016,PROMOTE,0.5255283784800395,0.5255283784800395,0.5250517473981746,False,False,0.0004766310818649089,2026-04,56232
v9_path,2026-04,over25,0.6498941163091719,0.642527891955329,PROMOTE,0.6808964370008564,0.6808964370008564,0.6809876522435144,True,True,0.0,2026-04,56232
v9_path,2026-04,over35,0.5531624069783989,0.5304741454483236,PROMOTE,0.6030574022944376,0.6030574022944376,0.6037388383806559,True,True,0.0,2026-04,56232
v9_path,2026-05,btts,0.6430599051616553,0.6366302532733099,PROMOTE,0.6516244204580363,0.6516244204580363,0.6514801268604458,False,False,0.00014429359759049465,2026-05,57852
v9_path,2026-05,over15,0.5249828472228635,0.5012655121415225,PROMOTE,0.49040660130776115,0.49040660130776115,0.4890039084183338,False,False,0.0014026928894273483,2026-05,57852
v9_path,2026-05,over25,0.6569044631077303,0.6488949413414034,PROMOTE,0.6629705416765955,0.6629705416765955,0.6607638904757802,False,False,0.0022066512008153127,2026-05,57852
v9_path,2026-05,over35,0.5631106623320347,0.5622939035565173,PROMOTE,0.6134622637834052,0.6134622637834052,0.6140757245677296,True,True,0.0,2026-05,57852
v9_path,2026-06,btts,0.640769088801586,0.6232451543298128,PROMOTE,0.6480899380731318,0.6480899380731318,0.6394827496789766,False,False,0.008607188394155196,2026-06,59075
v9_path,2026-06,over15,0.4944505939486099,0.48699933772102294,PROMOTE,0.4810581949673115,0.4810581949673115,0.47360070275091853,False,False,0.007457492216392969,2026-06,59075
v9_path,2026-06,over25,0.6541756400740646,0.6483876359274346,PROMOTE,0.6824741872989488,0.6824741872989488,0.6881301576156845,True,True,0.0,2026-06,59075
v9_path,2026-06,over35,0.5807901210119287,0.5665309574041109,PROMOTE,0.6684004220395863,0.6684004220395863,0.6750650916943406,True,True,0.0,2026-06,59075
v9_path,2026-07,btts,0.620431838311494,0.6382530856536783,REJECT,0.6602481521647526,0.6592521812498177,0.6602481521647526,True,False,0.0009959709149349738,2026-06,59167
v9_path,2026-07,over15,0.47277633962605536,0.4675240099324333,PROMOTE,0.5388703120311789,0.5388703120311789,0.540052183738006,True,True,0.0,2026-07,59167
v9_path,2026-07,over25,0.6496203838801173,0.6385989276594682,PROMOTE,0.6766733106343258,0.6766733106343258,0.6704213991630181,False,False,0.0062519114713076585,2026-07,59167
v9_path,2026-07,over35,0.5740326414081466,0.556349731961796,PROMOTE,0.5658427940991441,0.5658427940991441,0.5649304408372584,False,False,0.0009123532618856567,2026-07,59167
v9_path,2026-08,btts,0.6235529708159123,0.6166956772453506,PROMOTE,0.6478320220568448,0.6478320220568448,0.6492634349515011,True,True,0.0,2026-08,59607
v9_path,2026-08,over15,0.4683000766071097,0.4698667212924371,PROMOTE,0.5194550782299111,0.5194550782299111,0.5201442828975574,True,True,0.0,2026-08,59607
v9_path,2026-08,over25,0.6372828217968577,0.6342695518267032,PROMOTE,0.6549480738350935,0.6549480738350935,0.6545601543369778,False,False,0.00038791949811567417,2026-08,59607
v9_path,2026-08,over35,0.5626615464248524,0.5704341117042322,REJECT,0.5991746757733933,0.5999863676569469,0.5991746757733933,False,True,0.0,2026-07,59607
v9_path,2026-09,btts,0.6402162589037439,0.6270697361094735,PROMOTE,0.6823060380660855,0.6823060380660855,0.6814298837948625,False,False,0.0008761542712230064,2026-09,60990
v9_path,2026-09,over15,0.512480499445372,0.4725415546802878,PROMOTE,0.5215727479692942,0.5215727479692942,0.5187751365036675,False,False,0.002797611465626737,2026-09,60990
v9_path,2026-09,over25,0.6512134783860116,0.6373700978567399,PROMOTE,0.6801044608651681,0.6801044608651681,0.6802104010395845,True,True,0.0,2026-09,60990
v9_path,2026-09,over35,0.5919055597726,0.5685328036974914,PROMOTE,0.6215751938853133,0.6215751938853133,0.6289820643743774,True,True,0.0,2026-09,60990
canonical,2022-08,btts,,,PROMOTE,0.6930648107534004,0.6930648107534004,,,,,2022-08,28284
canonical,2022-08,over15,,,PROMOTE,0.5656314046827714,0.5656314046827714,,,,,2022-08,28284
canonical,2022-08,over25,,,PROMOTE,0.678856312208416,0.678856312208416,,,,,2022-08,28284
canonical,2022-08,over35,,,PROMOTE,0.5989351447922585,0.5989351447922585,,,,,2022-08,28284
canonical,2022-09,btts,0.6573900477567799,0.6518943914018424,PROMOTE,0.6921572562078102,0.6921572562078102,0.6900768174664221,False,False,0.00208043874138808,2022-09,29746
canonical,2022-09,over15,0.5467727397604,0.5317015771158257,PROMOTE,0.5618715316001652,0.5618715316001652,0.5640894788237768,True,True,0.0,2022-09,29746
canonical,2022-09,over25,0.6573303920834391,0.6181152914223199,PROMOTE,0.6784104127706583,0.6784104127706583,0.682758584807052,True,True,0.0,2022-09,29746
canonical,2022-09,over35,0.5531867227127754,0.5378817900536433,PROMOTE,0.562464787545675,0.562464787545675,0.5625557010853205,True,True,0.0,2022-09,29746
canonical,2022-10,btts,0.6650270618787024,0.6550888925895965,PROMOTE,0.6856620442154829,0.6856620442154829,0.6861674625982125,True,True,0.0,2022-10,30956
canonical,2022-10,over15,0.5429539253381531,0.5197219766643562,PROMOTE,0.5550567677327449,0.5550567677327449,0.5579764000450257,True,True,0.0,2022-10,30956
canonical,2022-10,over25,0.6393098995164183,0.6386812136544004,PROMOTE,0.68018198740266,0.68018198740266,0.6769344972899695,False,False,0.003247490112690543,2022-10,30956
canonical,2022-10,over35,0.5495134777620914,0.5140896043964828,PROMOTE,0.581634559322262,0.581634559322262,0.579787130259506,False,False,0.0018474290627560341,2022-10,30956
canonical,2022-11,btts,0.6679251541206549,0.6464829461223338,PROMOTE,0.6865741331358871,0.6865741331358871,0.6843004945812573,False,False,0.002273638554629809,2022-11,32663
canonical,2022-11,over15,0.531969860886639,0.5247018143689859,PROMOTE,0.5411977431967279,0.5411977431967279,0.5490709016025206,True,True,0.0,2022-11,32663
canonical,2022-11,over25,0.6555768189472236,0.6366952867566661,PROMOTE,0.672548556352744,0.672548556352744,0.6750656096620752,True,True,0.0,2022-11,32663
canonical,2022-11,over35,0.5442089684401185,0.5333557707718436,PROMOTE,0.6124964025605882,0.6124964025605882,0.6143161091472671,True,True,0.0,2022-11,32663
canonical,2022-12,btts,0.6541117286544894,0.6601709379359141,REJECT,0.6965527579657307,0.6936426168686218,0.6965527579657307,True,False,0.0029101410971088537,2022-11,33389
canonical,2022-12,over15,0.5273816859296367,0.5237851446939705,PROMOTE,0.559262606243307,0.559262606243307,0.5577459536051415,False,False,0.0015166526381655832,2022-12,33389
canonical,2022-12,over25,0.6455553419189743,0.6475004873029802,PROMOTE,0.6859659324293361,0.6859659324293361,0.6807256763801043,False,False,0.0052402560492318395,2022-12,33389
canonical,2022-12,over35,0.5429324494549849,0.5417351803397743,PROMOTE,0.5238033095810853,0.5238033095810853,0.5260955737934443,True,True,0.0,2022-12,33389
canonical,2023-01,btts,0.6657437849930777,0.657800396075025,PROMOTE,0.6864644792383118,0.6864644792383118,0.6891103776022481,True,True,0.0,2023-01,33947
canonical,2023-01,over15,0.5287090496751496,0.5183931765044004,PROMOTE,0.5664915386406161,0.5664915386406161,0.569619909089687,True,True,0.0,2023-01,33947
canonical,2023-01,over25,0.6553188945614811,0.6416193350643482,PROMOTE,0.6878324282997292,0.6878324282997292,0.68845758642891,True,True,0.0,2023-01,33947
canonical,2023-01,over35,0.5467272133321429,0.5294539744479662,PROMOTE,0.5672814742365828,0.5672814742365828,0.568584818838469,True,True,0.0,2023-01,33947
canonical,2023-02,btts,0.6703441614121316,0.654745455741403,PROMOTE,0.6876292300014426,0.6876292300014426,0.6862075544977678,False,False,0.0014216755036747797,2023-02,34664
canonical,2023-02,over15,0.5357326086148299,0.5276269698198119,PROMOTE,0.5837492623301699,0.5837492623301699,0.5856560995444223,True,True,0.0,2023-02,34664
canonical,2023-02,over25,0.6585702333093314,0.6283746382115711,PROMOTE,0.6762099972913294,0.6762099972913294,0.6740443110704396,False,False,0.002165686220889751,2023-02,34664
canonical,2023-02,over35,0.5426413056271694,0.5277016357552324,PROMOTE,0.5276095414854318,0.5276095414854318,0.5311502377739542,True,True,0.0,2023-02,34664
canonical,2023-03,btts,0.67025405143987,0.657029678971559,PROMOTE,0.6944218822368394,0.6944218822368394,0.6910866348987229,False,False,0.0033352473381165204,2023-03,35678
canonical,2023-03,over15,0.5558250080806186,0.5431750504632469,PROMOTE,0.5756433204778965,0.5756433204778965,0.5756980271558417,True,True,0.0,2023-03,35678
canonical,2023-03,over25,0.6527060326791554,0.626656202050815,PROMOTE,0.6766092613465917,0.6766092613465917,0.6777243943443876,True,True,0.0,2023-03,35678
canonical,2023-03,over35,0.5163945099033264,0.488800488153501,PROMOTE,0.5614107468409634,0.5614107468409634,0.5614586040065531,True,True,0.0,2023-03,35678
canonical,2023-04,btts,0.6685774806005831,0.6519745081568614,PROMOTE,0.6961360519795552,0.6961360519795552,0.6942927907824348,False,False,0.001843261197120416,2023-04,36662
canonical,2023-04,over15,0.5566025668826104,0.5401433866441249,PROMOTE,0.564885587929809,0.564885587929809,0.5669054201070699,True,True,0.0,2023-04,36662
canonical,2023-04,over25,0.6446409506995234,0.6477558610817642,PROMOTE,0.6838938348810769,0.6838938348810769,0.6858093250890221,True,True,0.0,2023-04,36662
canonical,2023-04,over35,0.5186414204832467,0.5260215107059479,REJECT,0.5762660420235804,0.5738967553754165,0.5762660420235804,True,False,0.0023692866481639374,2023-03,36662
canonical,2023-05,btts,0.6721357732523044,0.6627714391684127,PROMOTE,0.682076490163441,0.682076490163441,0.6863885467355034,True,True,0.0,2023-05,38333
canonical,2023-05,over15,0.5534444017304494,0.538404423091831,PROMOTE,0.5554398117641872,0.5554398117641872,0.5509238435872194,False,False,0.004515968176967866,2023-05,38333
canonical,2023-05,over25,0.6621866012327722,0.6424729951838006,PROMOTE,0.675219965997803,0.675219965997803,0.6759923017146827,True,True,0.0,2023-05,38333
canonical,2023-05,over35,0.5446201022694531,0.5346381763045944,PROMOTE,0.5951076352107609,0.5951076352107609,0.5905123663064794,False,False,0.004595268904281524,2023-05,38333
canonical,2023-06,btts,0.6689196812996012,0.6602542862684868,PROMOTE,0.6786921585692418,0.6786921585692418,0.6820086819067427,True,True,0.0,2023-06,39567
canonical,2023-06,over15,0.5403095572594728,0.5319852598537677,PROMOTE,0.562120412848181,0.562120412848181,0.5578014400212025,False,False,0.004318972826978573,2023-06,39567
canonical,2023-06,over25,0.6535304147704069,0.6419403162749728,PROMOTE,0.6687473743466233,0.6687473743466233,0.6780976682216826,True,True,0.0,2023-06,39567
canonical,2023-06,over35,0.560490583151449,0.5396482334687654,PROMOTE,0.5714745787840383,0.5714745787840383,0.5746150988358404,True,True,0.0,2023-06,39567
canonical,2023-07,btts,0.6613285180350453,0.6460862377012749,PROMOTE,0.6681758034187438,0.6681758034187438,0.6684203602207496,True,True,0.0,2023-07,40106
canonical,2023-07,over15,0.5319090452598491,0.527132871342061,PROMOTE,0.5432041954654327,0.5432041954654327,0.5490718646659151,True,True,0.0,2023-07,40106
canonical,2023-07,over25,0.6460383403652982,0.6360476535574366,PROMOTE,0.6607174869321449,0.6607174869321449,0.6642226682343676,True,True,0.0,2023-07,40106
canonical,2023-07,over35,0.5471863454255406,0.522619579151293,PROMOTE,0.5672507869129026,0.5672507869129026,0.5674159842348627,True,True,0.0,2023-07,40106
canonical,2023-08,btts,0.6485444866383229,0.6357666550974249,PROMOTE,0.6878747941194615,0.6878747941194615,0.6884086983232913,True,True,0.0,2023-08,40861
canonical,2023-08,over15,0.5265286812338055,0.5139107961630968,PROMOTE,0.5606505124855793,0.5606505124855793,0.5600477848744199,False,False,0.000602727611159426,2023-08,40861
canonical,2023-08,over25,0.6373778986331957,0.6208840773605392,PROMOTE,0.6849692550061706,0.6849692550061706,0.6843210940134117,False,False,0.0006481609927588838,2023-08,40861
canonical,2023-08,over35,0.5330782327457856,0.5423475737398872,REJECT,0.585602461311232,0.5802833356392184,0.585602461311232,True,False,0.005319125672013536,2023-07,40861
canonical,2023-09,btts,0.6576889252731175,0.6420508267501331,PROMOTE,0.6843747473805769,0.6843747473805769,0.6826669654284531,False,False,0.0017077819521238435,2023-09,42172
canonical,2023-09,over15,0.5346324461584977,0.506010104512038,PROMOTE,0.5356908770024279,0.5356908770024279,0.5355584876826085,False,False,0.00013238931981940372,2023-09,42172
canonical,2023-09,over25,0.6471133905074249,0.631057345086882,PROMOTE,0.6847916681547707,0.6847916681547707,0.6857679026768022,True,True,0.0,2023-09,42172
canonical,2023-09,over35,0.5601225385705092,0.5199709615129098,PROMOTE,0.6066416658376321,0.6066416658376321,0.6089303912088343,True,True,0.0,2023-09,42172
canonical,2023-10,btts,0.6605870360502,0.6347708533408395,PROMOTE,0.6762517541718889,0.6762517541718889,0.6790008542433833,True,True,0.0,2023-10,43682
canonical,2023-10,over15,0.5191226563035231,0.49511071351209696,PROMOTE,0.5363630046047914,0.5363630046047914,0.537587430977074,True,True,0.0,2023-10,43682
canonical,2023-10,over25,0.6559220629827428,0.6352282894122093,PROMOTE,0.6713570027348335,0.6713570027348335,0.6701973519557108,False,False,0.0011596507791226118,2023-10,43682
canonical,2023-10,over35,0.5578201066127978,0.5535848618018171,PROMOTE,0.5943901994221836,0.5943901994221836,0.5965026591747191,True,True,0.0,2023-10,43682
canonical,2023-11,btts,0.6518097874270332,0.6570210748974653,REJECT,0.6882781041204246,0.6902646945572924,0.6882781041204246,False,True,0.0,2023-10,45112
canonical,2023-11,over15,0.5114427430788981,0.5101815991127356,PROMOTE,0.5337944861997018,0.5337944861997018,0.5367197100832042,True,True,0.0,2023-11,45112
canonical,2023-11,over25,0.6511420962341691,0.642581426681298,PROMOTE,0.6752513890194944,0.6752513890194944,0.6717281515400889,False,False,0.0035232374794055277,2023-11,45112
canonical,2023-11,over35,0.5712470211895957,0.5395787170241367,PROMOTE,0.5994109846894516,0.5994109846894516,0.5993248567015572,False,False,8.612798789442433e-05,2023-11,45112
canonical,2023-12,btts,0.6646241347726753,0.6456868094993383,PROMOTE,0.6827211428665416,0.6827211428665416,0.6852946503791211,True,True,0.0,2023-12,46209
canonical,2023-12,over15,0.5112399115345043,0.5023978667479779,PROMOTE,0.5414356697797236,0.5414356697797236,0.5451908907006628,True,True,0.0,2023-12,46209
canonical,2023-12,over25,0.6499314269345546,0.6349377971129871,PROMOTE,0.6861390372321762,0.6861390372321762,0.6842841450389792,False,False,0.0018548921931970108,2023-12,46209
canonical,2023-12,over35,0.559925652698144,0.5560481449684366,PROMOTE,0.5830969458156537,0.5830969458156537,0.5858665279493753,True,True,0.0,2023-12,46209
canonical,2024-01,btts,0.6563940857451678,0.6374439938112579,PROMOTE,0.6817565220859352,0.6817565220859352,0.677757661313712,False,False,0.003998860772223223,2024-01,47227
canonical,2024-01,over15,0.5125121390538216,0.5049576640267066,PROMOTE,0.5426681074361696,0.5426681074361696,0.5398862990831457,False,False,0.0027818083530238846,2024-01,47227
canonical,2024-01,over25,0.6460289396190794,0.6437470786026969,PROMOTE,0.678954405316192,0.678954405316192,0.6775249752610323,False,False,0.0014294300551597194,2024-01,47227
canonical,2024-01,over35,0.5602614744177962,0.5386215349682107,PROMOTE,0.6058100225740781,0.6058100225740781,0.6004983026913472,False,False,0.005311719882730936,2024-01,47227
canonical,2024-02,btts,0.6523878838968065,0.6486282978548612,PROMOTE,0.6746391142131569,0.6746391142131569,0.6756850098031717,True,True,0.0,2024-02,47993
canonical,2024-02,over15,0.51558304350388,0.502712843354498,PROMOTE,0.5413883742642273,0.5413883742642273,0.5436144477767557,True,True,0.0,2024-02,47993
canonical,2024-02,over25,0.6552949506276254,0.64669418021536,PROMOTE,0.6736946596372392,0.6736946596372392,0.675078769651562,True,True,0.0,2024-02,47993
canonical,2024-02,over35,0.5563105566876244,0.5631736740499816,REJECT,0.5819958776758245,0.5814814994824088,0.5819958776758245,True,False,0.0005143781934157099,2024-01,47993
canonical,2024-03,btts,0.6582056770288013,0.6391310078266859,PROMOTE,0.6821774688222334,0.6821774688222334,0.6849562216760992,True,True,0.0,2024-03,49207
canonical,2024-03,over15,0.5205862983971591,0.4975519342143579,PROMOTE,0.5762136867287061,0.5762136867287061,0.576591900954184,True,True,0.0,2024-03,49207
canonical,2024-03,over25,0.6581072962526497,0.6455230769915714,PROMOTE,0.6758067360571296,0.6758067360571296,0.6779494206851676,True,True,0.0,2024-03,49207
canonical,2024-03,over35,0.5715515767485846,0.5565072509178304,PROMOTE,0.5849818623617179,0.5849818623617179,0.5813968356154949,False,False,0.0035850267462229635,2024-03,49207
canonical,2024-04,btts,0.6543076291439656,0.6491040843404403,PROMOTE,0.6749119197943254,0.6749119197943254,0.6759760848997933,True,True,0.0,2024-04,50573
canonical,2024-04,over15,0.529902268548738,0.5270638498092822,PROMOTE,0.5462434745541156,0.5462434745541156,0.5470471126899973,True,True,0.0,2024-04,50573
canonical,2024-04,over25,0.6567985318017535,0.6369280450168294,PROMOTE,0.6768081177991263,0.6768081177991263,0.6770862790466876,True,True,0.0,2024-04,50573
canonical,2024-04,over35,0.5695970787784062,0.547339752671593,PROMOTE,0.5973649224276248,0.5973649224276248,0.5978522439652529,True,True,0.0,2024-04,50573
canonical,2024-05,btts,0.660405387835145,0.6319809985570222,PROMOTE,0.6635691446703905,0.6635691446703905,0.6671174850407754,True,True,0.0,2024-05,52323
canonical,2024-05,over15,0.5367560755535545,0.471963330917817,PROMOTE,0.5170286701194995,0.5170286701194995,0.5181139189693933,True,True,0.0,2024-05,52323
canonical,2024-05,over25,0.6535889693511662,0.6437650024339902,PROMOTE,0.6556045885971256,0.6556045885971256,0.6559986935107108,True,True,0.0,2024-05,52323
canonical,2024-05,over35,0.5653278800219296,0.5380046675142404,PROMOTE,0.6183196557775796,0.6183196557775796,0.6193698553025954,True,True,0.0,2024-05,52323
canonical,2024-06,btts,0.641823836434725,0.638953590698261,PROMOTE,0.6580251959586761,0.6580251959586761,0.6652409327208619,True,True,0.0,2024-06,53580
canonical,2024-06,over15,0.4861054835846243,0.4950471421707219,REJECT,0.5490795479200951,0.5474803853874004,0.5490795479200951,True,False,0.0015991625326946535,2024-05,53580
canonical,2024-06,over25,0.6472093936821994,0.6401678089391103,PROMOTE,0.655344786345354,0.655344786345354,0.65296166340453,False,False,0.0023831229408239896,2024-06,53580
canonical,2024-06,over35,0.563172337292393,0.5592243900122786,PROMOTE,0.5609886440200104,0.5609886440200104,0.554785035265826,False,False,0.006203608754184353,2024-06,53580
canonical,2024-07,btts,0.6397720888522324,0.6242475255316691,PROMOTE,0.6626422803261565,0.6626422803261565,0.6561437931209364,False,False,0.00649848720522006,2024-07,54143
canonical,2024-07,over15,0.49351056012714667,0.4963628089698382,PROMOTE,0.5160013381233571,0.5160013381233571,0.5156747032145712,False,False,0.0003266349087859277,2024-07,54143
canonical,2024-07,over25,0.6394826683241349,0.6344529130889657,PROMOTE,0.6549930225152344,0.6549930225152344,0.6579895630220675,True,True,0.0,2024-07,54143
canonical,2024-07,over35,0.5641843122440626,0.5634464051189114,PROMOTE,0.5700495646012694,0.5700495646012694,0.5704257084736801,True,True,0.0,2024-07,54143
canonical,2024-08,btts,0.6267207506991673,0.5945445595219611,PROMOTE,0.6702457947985306,0.6702457947985306,0.6789287017741874,True,True,0.0,2024-08,54819
canonical,2024-08,over15,0.4930728668149969,0.47478368526507014,PROMOTE,0.5836060004259418,0.5836060004259418,0.5830667726572165,False,False,0.0005392277687252811,2024-08,54819
canonical,2024-08,over25,0.632815244843931,0.6272158034937135,PROMOTE,0.6755483478385412,0.6755483478385412,0.6783850973140649,True,True,0.0,2024-08,54819
canonical,2024-08,over35,0.5633898315993863,0.5529006637854655,PROMOTE,0.5846002908604306,0.5846002908604306,0.5834559405732418,False,False,0.0011443502871888445,2024-08,54819
canonical,2024-09,btts,0.6286599654634819,0.6324385767203565,PROMOTE,0.6729181351690622,0.6729181351690622,0.6741064181738117,True,True,0.0,2024-09,56162
canonical,2024-09,over15,0.5308273982109779,0.5193406243987203,PROMOTE,0.5429511258046005,0.5429511258046005,0.5436815255998073,True,True,0.0,2024-09,56162
canonical,2024-09,over25,0.6515181481803615,0.6304175249109482,PROMOTE,0.6821420242380775,0.6821420242380775,0.6838144035046001,True,True,0.0,2024-09,56162
canonical,2024-09,over35,0.5562610368365305,0.5349924866033907,PROMOTE,0.5860785138559373,0.5860785138559373,0.5819184914055928,False,False,0.004160022450344525,2024-09,56162
canonical,2024-10,btts,0.6526237621631229,0.6424561545836782,PROMOTE,0.6691487940244168,0.6691487940244168,0.6710607501937177,True,True,0.0,2024-10,57597
canonical,2024-10,over15,0.5321005996405508,0.5131872321594872,PROMOTE,0.5734769590436641,0.5734769590436641,0.5709320428030187,False,False,0.002544916240645456,2024-10,57597
canonical,2024-10,over25,0.6552309265360857,0.6475443629697418,PROMOTE,0.6678658727236544,0.6678658727236544,0.667132929295735,False,False,0.000732943427919408,2024-10,57597
canonical,2024-10,over35,0.5594567148410227,0.5452139276558603,PROMOTE,0.55623653444084,0.55623653444084,0.5552840422047802,False,False,0.0009524922360597543,2024-10,57597
canonical,2024-11,btts,0.65448021282978,0.6238222652091607,PROMOTE,0.6737628774671142,0.6737628774671142,0.6752799917948303,True,True,0.0,2024-11,58939
canonical,2024-11,over15,0.5389022751644691,0.5178367579379246,PROMOTE,0.6028121847634806,0.6028121847634806,0.6063948491476562,True,True,0.0,2024-11,58939
canonical,2024-11,over25,0.6578353658304327,0.6520794227364461,PROMOTE,0.6765193549559019,0.6765193549559019,0.677158937834159,True,True,0.0,2024-11,58939
canonical,2024-11,over35,0.5512719400688738,0.5356539686558517,PROMOTE,0.5386738141888188,0.5386738141888188,0.5407376464484048,True,True,0.0,2024-11,58939
canonical,2024-12,btts,0.6395209986774678,0.6492407662243951,REJECT,0.6710808216130366,0.6708340403104905,0.6710808216130366,True,False,0.000246781302546073,2024-11,60172
canonical,2024-12,over15,0.5387775114372243,0.5381958710098811,PROMOTE,0.5333472918161225,0.5333472918161225,0.5333277056486306,False,False,1.9586167491869588e-05,2024-12,60172
canonical,2024-12,over25,0.6603453845277344,0.644129654429587,PROMOTE,0.6771153157611595,0.6771153157611595,0.6752905574083718,False,False,0.0018247583527876143,2024-12,60172
canonical,2024-12,over35,0.5350853023018709,0.5260126479764904,PROMOTE,0.5679770063127213,0.5679770063127213,0.5723959319438059,True,True,0.0,2024-12,60172
canonical,2025-01,btts,0.6538034399226368,0.6429952755596743,PROMOTE,0.6724813616714924,0.6724813616714924,0.6738855714789926,True,True,0.0,2025-01,61212
canonical,2025-01,over15,0.5470395872047318,0.5292328667119428,PROMOTE,0.5717369602992323,0.5717369602992323,0.5711029820042469,False,False,0.000633978294985349,2025-01,61212
canonical,2025-01,over25,0.650129033261536,0.6449047069192806,PROMOTE,0.6765602175690828,0.6765602175690828,0.6780362914634583,True,True,0.0,2025-01,61212
canonical,2025-01,over35,0.529999158613929,0.49819120322782323,PROMOTE,0.564513235620711,0.564513235620711,0.5626402141954074,False,False,0.0018730214253035449,2025-01,61212
canonical,2025-02,btts,0.652288146221063,0.6512329843625491,PROMOTE,0.673122867114183,0.673122867114183,0.670754555828967,False,False,0.0023683112852159738,2025-02,62075
canonical,2025-02,over15,0.5423701733073295,0.5474800902515238,REJECT,0.5768717527549145,0.5781692984329132,0.5768717527549145,False,True,0.0,2025-01,62075
canonical,2025-02,over25,0.6559346805623044,0.63722793471078,PROMOTE,0.6673849523134175,0.6673849523134175,0.6661229886554858,False,False,0.0012619636579317417,2025-02,62075
canonical,2025-02,over35,0.5151165218982616,0.5053987641239754,PROMOTE,0.543102514083492,0.543102514083492,0.5421696377656536,False,False,0.0009328763178383381,2025-02,62075
canonical,2025-03,btts,0.6586910959404104,0.645611783696262,PROMOTE,0.6786874675000408,0.6786874675000408,0.680748652940099,True,True,0.0,2025-03,63255
canonical,2025-03,over15,0.5481530452281416,0.5224519322096832,PROMOTE,0.5795548558822549,0.5795548558822549,0.580863807146876,True,True,0.0,2025-03,63255
canonical,2025-03,over25,0.6475284676710427,0.6452332812935206,PROMOTE,0.6796717139941466,0.6796717139941466,0.6801892083692246,True,True,0.0,2025-03,63255
canonical,2025-03,over35,0.5253076208813102,0.5076002189209812,PROMOTE,0.5381884102456754,0.5381884102456754,0.5400057046718308,True,True,0.0,2025-03,63255
canonical,2025-04,btts,0.6587529395801299,0.6455504001177558,PROMOTE,0.6739729351587371,0.6739729351587371,0.6733321757451469,False,False,0.0006407594135902084,2025-04,64588
canonical,2025-04,over15,0.5528417041819808,0.5440538204505667,PROMOTE,0.5503839416549657,0.5503839416549657,0.5499618110130572,False,False,0.0004221306419085469,2025-04,64588
canonical,2025-04,over25,0.6571132756119122,0.6365641188956129,PROMOTE,0.6729338508478232,0.6729338508478232,0.6744109593243214,True,True,0.0,2025-04,64588
canonical,2025-04,over35,0.5161178623875105,0.5151004729034067,PROMOTE,0.5828360712257804,0.5828360712257804,0.5853765219513613,True,True,0.0,2025-04,64588
canonical,2025-05,btts,0.6569151247414982,0.6535092476342744,PROMOTE,0.6737721375068859,0.6737721375068859,0.676197640135039,True,True,0.0,2025-05,66158
canonical,2025-05,over15,0.5481476289021678,0.5360972804687575,PROMOTE,0.5336166843134958,0.5336166843134958,0.5374277411812974,True,True,0.0,2025-05,66158
canonical,2025-05,over25,0.6504425889264549,0.6487287521213188,PROMOTE,0.6776247500812581,0.6776247500812581,0.6796255506648147,True,True,0.0,2025-05,66158
canonical,2025-05,over35,0.5384249696943356,0.5315962795849264,PROMOTE,0.6064004723234453,0.6064004723234453,0.6053097090703836,False,False,0.0010907632530616773,2025-05,66158
canonical,2025-06,btts,0.6613722281733739,0.6528561258800561,PROMOTE,0.6742227370090053,0.6742227370090053,0.6707714496297771,False,False,0.003451287379228174,2025-06,67330
